,comp_id,begin,end,COGS,amort,curr_assets,curr_liab,extra_exp,extra_inc,extra_profit_loss,finished_prod,fixed_assets,inc_bef_tax,intang_assets,inventories,liq_assets,material_exp,net_dom_sales,net_exp_sales,personnel_exp,profit_loss_year,sales,share_eq,subscribed_cap,tang_assets,wages,D,balsheet_flag,balsheet_length,balsheet_notfullyear,year,founded_year,exit_year,ceo_count,foreign,female,birth_year,inoffice_days,gender,origin,nace_main,ind2,ind,urban_m,region_m,founded_date,exit_date,labor_avg
62,1014183.0,2006-01-01,2006-12-31,,12933.3330078125,99244.4453125,6166.66650390625,0.0,0.0,0.0,,138033.328125,4314.81494140625,181.48147583007807,0.0,24744.4453125,44611.109375,,,36329.62890625,3640.74072265625,91525.9296875,231129.625,11111.111328125,137851.859375,,,0,364,0,2006,2001.0,,1.0,0.0,1.0,1952.0,3633.0,female,Domestic,5510.0,55.0,3.0,2,Central,2001-12-21,,
63,1014183.0,2007-01-01,2007-12-31,,11177.77734375,121496.296875,7448.14794921875,0.0,0.0,0.0,,128633.34375,13629.6298828125,181.48147583007807,0.0,7607.4072265625,50029.62890625,,,41340.7421875,11207.4072265625,101614.8125,242681.484375,11111.111328125,128451.8515625,,,0,364,0,2007,2001.0,,1.0,0.0,1.0,1952.0,3633.0,female,Domestic,5510.0,55.0,3.0,2,Central,2001-12-21,,
64,1014183.0,2008-01-01,2008-12-31,,7148.14794921875,139333.328125,9125.92578125,0.0,0.0,0.0,,123174.0703125,17351.8515625,177.77777099609375,0.0,9003.7041015625,56437.03515625,,,44440.7421875,10714.814453125,131251.859375,253403.703125,11111.111328125,122996.296875,,,0,365,0,2008,2001.0,,2.0,0.0,0.5,1949.0,3613.5,mix,Domestic,5510.0,55.0,3.0,2,Central,2001-12-21,,
65,1014183.0,2009-01-01,2009-12-31,,7581.4814453125,136770.375,3166.666748046875,0.0,0.0,0.0,,140492.59375,23596.296875,0.0,0.0,9607.4072265625,52485.18359375,,,48744.4453125,20792.591796875,127911.109375,274122.21875,11111.111328125,140492.59375,,,0,364,0,2009,2001.0,,2.0,0.0,0.5,1949.0,3613.5,mix,Domestic,5510.0,55.0,3.0,2,Central,2001-12-21,,0.6666666865348816
66,1014183.0,2010-01-01,2010-12-31,,10281.4814453125,149503.703125,3622.22216796875,0.0,0.0,0.0,,131640.734375,4122.22216796875,0.0,0.0,3151.851806640625,47348.1484375,,,41422.22265625,3074.073974609375,107381.4765625,277737.03125,11111.111328125,131640.734375,,,0,364,0,2010,2001.0,,2.0,0.0,0.5,1949.0,3613.5,mix,Domestic,5510.0,55.0,3.0,2,Central,2001-12-21,,0.5833333134651184
67,1014183.0,2011-01-01,2011-12-31,,11433.3330078125,183644.4375,7440.74072265625,0.0,0.0,0.0,,135988.890625,33914.81640625,0.0,0.0,5774.07421875,65466.66796875,,,54425.92578125,32103.703125,170466.671875,312237.03125,11111.111328125,135988.890625,,,0,364,0,2011,2001.0,,2.0,0.0,0.5,1949.0,3613.5,mix,Domestic,5510.0,55.0,3.0,2,Central,2001-12-21,,0.6439393758773804
68,1014183.0,2012-01-01,2012-12-31,,12551.8515625,199903.703125,8274.07421875,0.0,7.407407283782959,7.407407283782959,,118229.6328125,-1429.629638671875,0.0,0.0,18585.185546875,66744.4453125,,,55711.109375,-2351.851806640625,129729.6328125,309885.1875,11111.111328125,118229.6328125,,,0,365,0,2012,2001.0,,1.0,0.0,0.0,1946.0,3594.0,male,Domestic,5510.0,55.0,3.0,2,Central,2001-12-21,,0.7152777910232544
69,1014183.0,2013-01-01,2013-12-31,,6970.37060546875,209562.96875,5703.70361328125,0.0,0.0,0.0,,112948.1484375,7522.22216796875,0.0,0.0,12596.2958984375,61344.4453125,,,61625.92578125,6537.037109375,116211.109375,316414.8125,11111.111328125,112948.1484375,,,0,364,0,2013,2001.0,,1.0,0.0,0.0,1946.0,3594.0,male,Domestic,5510.0,55.0,3.0,2,Central,2001-12-21,,0.8194444179534912
70,1014183.0,2014-01-01,2014-12-31,,6403.70361328125,217033.328125,6362.962890625,0.0,0.0,0.0,,107992.59375,2822.22216796875,0.0,34359.2578125,45144.4453125,51925.92578125,,,67200.0,2274.073974609375,101051.8515625,318692.59375,11111.111328125,107992.59375,,,0,364,0,2014,2001.0,,1.0,0.0,0.0,1946.0,3594.0,male,Domestic,5510.0,55.0,3.0,2,Central,2001-12-21,,0.8472222089767456
71,1014183.0,2015-01-01,2015-12-31,,7055.5556640625,202948.140625,7492.5927734375,0.0,0.0,0.0,,123062.9609375,833.3333129882812,0.0,0.0,11677.77734375,90659.2578125,,,67111.109375,207.40740966796875,161018.515625,318896.28125,11111.111328125,123062.9609375,,,0,364,0,2015,2001.0,,1.0,0.0,0.0,1946.0,3594.0,male,Domestic,5510.0,55.0,3.0,2,Central,2001-12-21,,0.8263888955116272
72,1014183.0,2016-01-01,2016-12-31,,7603.70361328125,136862.96875,9133.3330078125,,,,,156011.109375,1062.9630126953125,0.0,0.0,34640.7421875,65937.0390625,,,73337.0390625,,129107.40625,319370.375,11111.111328125,156011.109375,,,0,365,0,2016,2001.0,,1.0,0.0,0.0,1946.0,3594.0,male,Domestic,5510.0,55.0,3.0,2,Central,2001-12-21,,0.8333333134651184
73,1018301.0,2005-01-01,2005-12-31,,2033.3333740234373,2051.851806640625,44822.22265625,0.0,0.0,0.0,,52811.109375,-5366.66650390625,281.4814758300781,196.2962951660156,874.0740966796875,3707.407470703125,,,544.4444580078125,-5366.66650390625,2711.111083984375,10040.7412109375,11111.111328125,52529.62890625,,,0,364,0,2005,,,,,,,,,,5630.0,56.0,3.0,2,Central,2004-06-29,,
74,1018301.0,2006-01-01,2006-12-31,,0.0,1459.25927734375,45192.59375,0.0,0.0,0.0,,52811.109375,-962.9629516601561,281.4814758300781,240.74073791503903,207.40740966796875,4359.25927734375,,,0.0,-962.9629516601561,4444.4443359375,9077.77734375,11111.111328125,52529.62890625,,,0,364,0,2006,,,,,,,,,,5630.0,56.0,3.0,2,Central,2004-06-29,,
75,1018301.0,2007-01-01,2007-12-31,,0.0,451.8518371582031,41577.77734375,0.0,0.0,0.0,,52811.109375,-218.51852416992188,281.4814758300781,225.9259185791016,225.9259185791016,4070.370361328125,,,0.0,-214.8148193359375,4874.07421875,11685.185546875,11111.111328125,52529.62890625,,,0,364,0,2007,,,,,,,,,,5630.0,56.0,3.0,2,Central,2004-06-29,,
76,1018301.0,2008-01-01,2008-12-31,,329.629638671875,1129.629638671875,41733.33203125,0.0,0.0,0.0,,52481.48046875,200.0,200.0,248.1481475830078,881.4815063476561,3488.888916015625,,,0.0,192.59259033203125,4748.14794921875,11877.77734375,11111.111328125,52281.48046875,,,0,365,0,2008,,,,,,,,,,5630.0,56.0,3.0,2,Central,2004-06-29,,
77,1018301.0,2009-01-01,2009-12-31,,329.629638671875,1296.2962646484375,42059.2578125,148.1481475830078,59.25925827026367,-88.88888549804686,,52155.5546875,-466.6666564941406,122.22222137451172,277.7777709960937,1018.5184936523436,3485.185302734375,,,603.7036743164064,-485.1851806640625,4900.0,11392.5927734375,11111.111328125,52033.33203125,,,0,364,0,2009,,,,,,,,,,5630.0,56.0,3.0,2,Central,2004-06-29,,
78,1018301.0,2010-01-01,2010-12-31,,0.0,1696.2962646484375,42366.66796875,0.0,0.0,0.0,,52155.5546875,107.40740966796876,122.22222137451172,244.44444274902344,1451.851806640625,3400.0,,,540.74072265625,92.59259033203124,5074.07421875,11485.185546875,11111.111328125,52033.33203125,,,0,364,0,2010,,,,,,,,,,5630.0,56.0,3.0,2,Central,2004-06-29,,0.0833333358168602
79,1018301.0,2011-01-01,2011-12-31,,0.0,2648.148193359375,0.0,0.0,18.518518447875977,18.518518447875977,,52155.5546875,400.0,122.22222137451172,311.1111145019531,2337.037109375,4181.4814453125,,,1137.0369873046875,400.0,6851.85205078125,11885.185546875,11111.111328125,52033.33203125,,,0,364,0,2011,2004.0,,1.0,0.0,1.0,1963.0,656.0,female,Domestic,5630.0,56.0,3.0,2,Central,2004-06-29,,0.0833333358168602
80,1018301.0,2012-01-01,2012-12-31,,0.0,1811.111083984375,592.5925903320312,0.0,11.11111068725586,11.11111068725586,,52155.5546875,-1096.2962646484375,118.51851654052734,496.2962951660156,1314.8148193359375,3325.926025390625,,,3407.407470703125,-1107.4073486328125,6722.22216796875,10781.4814453125,11111.111328125,52037.03515625,,,0,365,0,2012,2004.0,,2.0,0.0,0.5,1961.5,1246.5,mix,Domestic,5630.0,56.0,3.0,2,Central,2004-06-29,,0.1527777761220932
81,1018301.0,2013-01-01,2013-12-31,,0.0,1488.888916015625,1170.370361328125,0.0,0.0,0.0,,52155.5546875,-666.6666870117188,118.51851654052734,485.1851806640625,1003.7036743164062,4240.74072265625,,,3762.962890625,-677.7777709960938,8448.1484375,10103.7041015625,11111.111328125,52037.03515625,,,0,364,0,2013,2004.0,,1.0,0.0,0.0,1960.0,1837.0,male,Domestic,5630.0,56.0,3.0,2,Central,2004-06-29,,0.1666666716337204
82,1018301.0,2014-01-01,2014-12-31,,0.0,1759.25927734375,1544.4444580078125,0.0,0.0,0.0,,52674.07421875,203.7037048339844,118.51851654052734,1237.0369873046875,522.2222290039064,2948.148193359375,,,4825.92578125,192.59259033203125,9081.4814453125,10296.2958984375,11111.111328125,52555.5546875,,,0,364,0,2014,2004.0,,1.0,0.0,0.0,1960.0,1837.0,male,Domestic,5630.0,56.0,3.0,2,Central,2004-06-29,,0.1666666716337204
83,1018301.0,2015-01-01,2015-12-31,,0.0,1592.5926513671875,1129.629638671875,0.0,0.0,0.0,,52674.07421875,262.96295166015625,118.51851654052734,1381.4814453125,200.0,4196.29638671875,,,7111.111328125,248.1481475830078,12607.4072265625,10544.4443359375,11111.111328125,52555.5546875,,,0,364,0,2015,2004.0,,1.0,0.0,0.0,1960.0,1837.0,male,Domestic,5630.0,56.0,3.0,2,Central,2004-06-29,,0.125
84,1022796.0,2005-01-01,2005-12-31,,870.370361328125,20733.333984375,4840.74072265625,0.0,2500.0,2500.0,,2211.111083984375,822.2222290039062,0.0,6003.70361328125,8033.33349609375,85385.1875,,,14500.0,822.2222290039062,101370.3671875,17907.408203125,11111.111328125,2211.111083984375,,,0,364,0,2005,2001.0,2016.0,1.0,0.0,0.0,1969.0,5201.0,male,Domestic,5630.0,56.0,3.0,1,Central,2001-02-01,2016-06-06,
85,1022796.0,2006-01-01,2006-12-31,,796.2963256835938,21192.591796875,4003.70361328125,0.0,0.0,0.0,,1581.4814453125,674.0740966796875,0.0,3762.962890625,10659.2587890625,32822.22265625,,,9303.7041015625,651.8518676757812,44462.96484375,18559.259765625,11111.111328125,1581.4814453125,,,0,364,0,2006,2001.0,2016.0,1.0,0.0,0.0,1969.0,5201.0,male,Domestic,5630.0,56.0,3.0,1,Central,2001-02-01,2016-06-06,
86,1022796.0,2007-01-01,2007-12-31,,548.1481323242188,15122.22265625,4481.4814453125,0.0,0.0,0.0,,9214.814453125,1229.629638671875,0.0,3629.629638671875,5162.962890625,35970.37109375,,,11411.111328125,1085.1851806640625,50133.33203125,19644.4453125,11111.111328125,9214.814453125,,,0,364,0,2007,2001.0,2016.0,1.0,0.0,0.0,1969.0,5201.0,male,Domestic,5630.0,56.0,3.0,1,Central,2001-02-01,2016-06-06,
87,1022796.0,2008-01-01,2008-12-31,,1103.7037353515625,18466.666015625,4525.92578125,0.0,0.0,0.0,,8651.8515625,425.9259338378906,0.0,1140.74072265625,11396.2958984375,37451.8515625,,,14888.888671875,381.4814758300781,54700.0,20025.92578125,11111.111328125,8651.8515625,,,0,365,0,2008,2001.0,2016.0,1.0,0.0,0.0,1969.0,5201.0,male,Domestic,5630.0,56.0,3.0,1,Central,2001-02-01,2016-06-06,
88,1022796.0,2009-01-01,2009-12-31,,1188.888916015625,19492.591796875,4188.888671875,0.0,0.0,0.0,,7492.5927734375,240.74073791503903,0.0,1092.5926513671875,12640.7412109375,31477.77734375,,,9948.1484375,229.62962341308597,44803.703125,20229.62890625,11111.111328125,7492.5927734375,,,0,364,0,2009,2001.0,2016.0,1.0,0.0,0.0,1969.0,5201.0,male,Domestic,5630.0,56.0,3.0,1,Central,2001-02-01,2016-06-06,0.0833333358168602
89,1022796.0,2010-01-01,2010-12-31,,1537.0369873046875,8192.5927734375,1577.77783203125,0.0,0.0,0.0,,6577.77783203125,-9529.6298828125,0.0,518.5184936523438,4492.5927734375,23648.1484375,,,7366.66650390625,-9603.7041015625,29155.5546875,10625.92578125,11111.111328125,6577.77783203125,,,0,364,0,2010,2001.0,2016.0,1.0,0.0,0.0,1969.0,5201.0,male,Domestic,5630.0,56.0,3.0,1,Central,2001-02-01,2016-06-06,0.0833333358168602
90,1022796.0,2011-01-01,2011-12-31,,807.4074096679686,4418.5185546875,4081.4814453125,0.0,0.0,0.0,,5822.22216796875,-5548.14794921875,0.0,537.0370483398438,1118.5185546875,23096.296875,,,8155.5556640625,-5596.29638671875,26111.111328125,5029.62939453125,11111.111328125,5822.22216796875,,,0,364,0,2011,2001.0,2016.0,1.0,0.0,0.0,1969.0,5201.0,male,Domestic,5630.0,56.0,3.0,1,Central,2001-02-01,2016-06-06,0.0833333358168602
91,1022796.0,2012-01-01,2012-12-31,,688.888916015625,6166.66650390625,6792.5927734375,0.0,0.0,0.0,,5133.33349609375,-1262.9630126953125,0.0,555.5555419921875,3133.333251953125,17629.62890625,,,8070.37060546875,-1311.111083984375,26096.296875,3718.5185546875,3703.70361328125,5133.33349609375,,,0,365,0,2012,2001.0,2016.0,1.0,0.0,0.0,1969.0,5201.0,male,Domestic,5630.0,56.0,3.0,1,Central,2001-02-01,2016-06-06,0.0833333358168602
92,1022796.0,2013-01-01,2013-12-31,,503.7037048339844,3859.25927734375,8114.81494140625,0.0,0.0,0.0,,922.2222290039062,-5714.81494140625,0.0,814.8148193359375,2848.148193359375,33677.77734375,,,11692.5927734375,-7048.14794921875,42518.51953125,-3333.333251953125,3703.70361328125,922.2222290039062,,,0,364,0,2013,2001.0,2016.0,1.0,0.0,0.0,1969.0,5201.0,male,Domestic,5630.0,56.0,3.0,1,Central,2001-02-01,2016-06-06,0.0833333358168602
93,1022796.0,2014-01-01,2014-12-31,,751.8518676757811,1185.1851806640625,6355.5556640625,0.0,0.0,0.0,,1162.9630126953125,262.96295166015625,0.0,555.5555419921875,37.03703689575195,33592.59375,,,10185.185546875,-1025.9259033203125,46644.4453125,-4359.25927734375,3703.70361328125,1162.9630126953125,,,0,364,0,2014,2001.0,2016.0,1.0,0.0,0.0,1969.0,5201.0,male,Domestic,5630.0,56.0,3.0,1,Central,2001-02-01,2016-06-06,0.0833333358168602
94,1025012.0,2005-01-01,2005-12-31,,729.629638671875,81244.4453125,55481.48046875,0.0,0.0,0.0,,714.8148193359375,2459.25927734375,0.0,20403.703125,32155.5546875,142362.96875,,,7007.4072265625,1925.9259033203125,154692.59375,26296.296875,55.55555725097656,714.8148193359375,,,0,364,0,2005,,,,,,,,,,3312.0,33.0,2.0,2,East,1999-07-26,2015-05-04,
95,1025012.0,2006-01-01,2006-12-31,,796.2963256835938,84077.78125,57759.2578125,0.0,0.0,0.0,,651.8518676757812,525.9259033203125,0.0,11651.8515625,38077.77734375,150762.96875,,,8348.1484375,433.3333435058594,162677.78125,26729.62890625,55.55555725097656,651.8518676757812,,,0,364,0,2006,,,,,,,,,,3312.0,33.0,2.0,2,East,1999-07-26,2015-05-04,
96,1025012.0,2007-01-01,2007-12-31,,2907.407470703125,111288.890625,87092.59375,0.0,0.0,0.0,,22422.22265625,1088.888916015625,0.0,31122.22265625,24929.62890625,255040.734375,,,9611.111328125,777.7777709960938,270985.1875,27507.408203125,55.55555725097656,22422.22265625,,,0,364,0,2007,,,,,,,,,,3312.0,33.0,2.0,2,East,1999-07-26,2015-05-04,
97,1025012.0,2008-01-01,2008-12-31,,7714.81494140625,136651.859375,59962.96484375,0.0,0.0,0.0,,35959.2578125,1437.0369873046875,0.0,25285.185546875,7248.14794921875,315077.78125,,,10733.3330078125,922.2222290039062,337355.5625,77688.890625,55.55555725097656,35959.2578125,,,0,365,0,2008,,,,,,,,,,3312.0,33.0,2.0,2,East,1999-07-26,2015-05-04,
98,1025012.0,2009-01-01,2009-12-31,,9296.2958984375,381944.4375,345007.40625,0.0,0.0,0.0,,26911.111328125,3725.926025390625,0.0,80240.7421875,73281.484375,367266.65625,,,10544.4443359375,3288.888916015625,396766.65625,31718.517578125,55.55555725097656,26911.111328125,,,0,364,0,2009,,,,,,,,,,3312.0,33.0,2.0,2,East,1999-07-26,2015-05-04,0.0833333358168602
99,1025012.0,2010-01-01,2010-12-31,,9677.77734375,128688.890625,86707.40625,0.0,0.0,0.0,,18544.4453125,344.4444580078125,0.0,12218.5185546875,6425.92578125,245737.03125,,,14337.037109375,155.55555725097656,284014.8125,31874.07421875,55.55555725097656,18544.4453125,,,0,364,0,2010,,,,,,,,,,3312.0,33.0,2.0,2,East,1999-07-26,2015-05-04,0.25
